name,tree,repl,model,logl,df,aic,aicc,bic
HA,salichos,3,mtZOA+G4,22326.034,44,44740.068,44747.698,44930.811
HA,salichos,3,mtZOA+I+G4,22324.373,45,44738.747,44746.739,44933.824
HA,salichos,3,mtZOA+F,22387.620,62,44899.240,44914.833,45168.013
HA,salichos,3,mtZOA+F+I,22341.140,63,44808.280,44824.408,45081.388
HA,salichos,3,mtZOA+F+G4,21756.174,63,43638.347,43654.475,43911.456
HA,salichos,3,mtZOA+F+I+G4,21753.919,64,43635.839,43652.512,43913.282
HA,salichos,3,VT,21187.873,43,42461.746,42469.023,42648.153
HA,salichos,3,VT+I,21159.377,44,42406.753,42414.383,42597.496
HA,salichos,3,VT+G4,20979.530,44,42047.059,42054.689,42237.802
HA,salichos,3,VT+I+G4,20977.585,45,42045.170,42053.162,42240.247
HA,salichos,3,VT+F,20999.470,62,42122.941,42138.534,42391.714
HA,salichos,3,VT+F+I,20970.695,63,42067.389,42083.517,42340.497
HA,salichos,3,VT+F+G4,20791.799,63,41709.598,41725.726,41982.707
HA,salichos,3,VT+F+I+G4,20790.011,64,41708.022,41724.695,41985.466
HA,salichos,3,LG,21626.758,43,43339.516,43346.793,43525.923
HA,salichos,3,LG+I,21590.650,44,43269.300,43276.930,43460.042
HA,salichos,3,LG+G4,21319.291,44,42726.582,42734.212,42917.324
HA,salichos,3,LG+I+G4,21317.364,45,42724.728,42732.721,42919.806
HA,salichos,3,LG+F,21448.205,62,43020.409,43036.002,43289.183
HA,salichos,3,LG+F+I,21413.198,63,42952.395,42968.523,43225.504
HA,salichos,3,LG+F+G4,21124.848,63,42375.697,42391.825,42648.805
HA,salichos,3,LG+F+I+G4,21123.280,64,42374.561,42391.234,42652.004
HA,salichos,3,DCMut,21688.159,43,43462.318,43469.595,43648.726
HA,salichos,3,DCMut+I,21667.927,44,43423.853,43431.483,43614.596
HA,salichos,3,DCMut+G4,21361.671,44,42811.341,42818.971,43002.084
HA,salichos,3,DCMut+I+G4,21360.945,45,42811.890,42819.882,43006.967
HA,salichos,3,DCMut+F,21337.370,62,42798.739,42814.332,43067.513
HA,salichos,3,DCMut+F+I,21317.371,63,42760.742,42776.870,43033.850
HA,salichos,3,DCMut+F+G4,21027.021,63,42180.042,42196.170,42453.151
HA,salichos,3,DCMut+F+I+G4,21026.543,64,42181.085,42197.758,42458.529
HA,salichos,3,PMB,21299.091,43,42684.181,42691.458,42870.588
HA,salichos,3,PMB+I,21269.206,44,42626.412,42634.042,42817.154
HA,salichos,3,PMB+G4,21091.848,44,42271.696,42279.326,42462.438
HA,salichos,3,PMB+I+G4,21089.586,45,42269.173,42277.165,42464.250
HA,salichos,3,PMB+F,21197.298,62,42518.596,42534.189,42787.370
HA,salichos,3,PMB+F+I,21169.568,63,42465.136,42481.264,42738.245
HA,salichos,3,PMB+F+G4,20990.385,63,42106.770,42122.898,42379.878
HA,salichos,3,PMB+F+I+G4,20988.650,64,42105.301,42121.974,42382.744
HA,salichos,3,HIVb,21315.165,43,42716.331,42723.607,42902.738
HA,salichos,3,HIVb+I,21278.802,44,42645.605,42653.235,42836.347
HA,salichos,3,HIVb+G4,20994.081,44,42076.162,42083.792,42266.904
HA,salichos,3,HIVb+I+G4,20991.235,45,42072.469,42080.461,42267.547
HA,salichos,3,HIVb+F,21176.565,62,42477.129,42492.722,42745.902
HA,salichos,3,HIVb+F+I,21138.874,63,42403.748,42419.876,42676.856
HA,salichos,3,HIVb+F+G4,20837.173,63,41800.346,41816.474,42073.454
HA,salichos,3,HIVb+F+I+G4,20835.330,64,41798.661,41815.334,42076.104
HA,salichos,3,HIVw,22067.492,43,44220.985,44228.262,44407.392
HA,salichos,3,HIVw+I,22029.598,44,44147.195,44154.825,44337.938
HA,salichos,3,HIVw+G4,21710.419,44,43508.838,43516.468,43699.580
HA,salichos,3,HIVw+I+G4,21706.662,45,43503.325,43511.317,43698.402
HA,salichos,3,HIVw+F,21513.707,62,43151.414,43167.006,43420.187
HA,salichos,3,HIVw+F+I,21479.400,63,43084.799,43100.927,43357.907
HA,salichos,3,HIVw+F+G4,21175.887,63,42477.775,42493.903,42750.883
HA,salichos,3,HIVw+F+I+G4,21173.988,64,42475.976,42492.649,42753.419
HA,salichos,3,JTTDCMut,21105.483,43,42296.965,42304.242,42483.373
HA,salichos,3,JTTDCMut+I,21078.836,44,42245.672,42253.302,42436.414
HA,salichos,3,JTTDCMut+G4,20848.252,44,41784.504,41792.134,41975.246
HA,salichos,3,JTTDCMut+I+G4,20846.770,45,41783.541,41791.533,41978.618
HA,salichos,3,JTTDCMut+F,20945.499,62,42014.997,42030.590,42283.771
HA,salichos,3,JTTDCMut+F+I,20918.187,63,41962.374,41978.502,42235.483
HA,salichos,3,JTTDCMut+F+G4,20687.367,63,41500.735,41516.863,41773.843
HA,salichos,3,JTTDCMut+F+I+G4,20686.267,64,41500.533,41517.207,41777.977
HA,salichos,3,FLU,21742.842,43,43571.685,43578.962,43758.092
HA,salichos,3,FLU+I,21710.193,44,43508.385,43516.016,43699.128
HA,salichos,3,FLU+G4,21408.776,44,42905.551,42913.181,43096.294
HA,salichos,3,FLU+I+G4,21406.505,45,42903.011,42911.003,43098.088
HA,salichos,3,FLU+F,21408.576,62,42941.151,42956.744,43209.925
HA,salichos,3,FLU+F+I,21382.572,63,42891.144,42907.272,43164.253
HA,salichos,3,FLU+F+G4,21087.241,63,42300.483,42316.611,42573.591
HA,salichos,3,FLU+F+I+G4,21086.665,64,42301.330,42318.003,42578.773
HA,salichos,3,Blosum62,21466.860,43,43019.721,43026.998,43206.128
HA,salichos,3,Blosum62+I,21437.657,44,42963.314,42970.944,43154.057
HA,salichos,3,Blosum62+G4,21242.067,44,42572.134,42579.764,42762.876
HA,salichos,3,Blosum62+I+G4,21240.065,45,42570.129,42578.121,42765.207
HA,salichos,3,Blosum62+F,21300.387,62,42724.775,42740.368,42993.548
HA,salichos,3,Blosum62+F+I,21274.030,63,42674.060,42690.188,42947.168
HA,salichos,3,Blosum62+F+G4,21076.524,63,42279.047,42295.175,42552.156
HA,salichos,3,Blosum62+F+I+G4,21075.270,64,42278.540,42295.213,42555.983
HA,salichos,3,mtMet,22707.591,43,45501.183,45508.459,45687.590
HA,salichos,3,mtMet+I,22667.829,44,45423.659,45431.289,45614.401
HA,salichos,3,mtMet+G4,22151.182,44,44390.365,44397.995,44581.107
HA,salichos,3,mtMet+I+G4,22150.910,45,44391.820,44399.813,44586.898
HA,salichos,3,mtMet+F,21713.400,62,43550.799,43566.392,43819.573
HA,salichos,3,mtMet+F+I,21680.515,63,43487.030,43503.158,43760.138
HA,salichos,3,mtMet+F+G4,21268.745,63,42663.489,42679.617,42936.598
HA,salichos,3,mtMet+F+I+G4,21267.887,64,42663.774,42680.448,42941.218
HA,salichos,3,mtVer,22821.323,43,45728.646,45735.923,45915.053
HA,salichos,3,mtVer+I,22783.700,44,45655.401,45663.031,45846.143
HA,salichos,3,mtVer+G4,22176.020,44,44440.041,44447.671,44630.783
HA,salichos,3,mtVer+I+G4,22176.110,45,44442.220,44450.212,44637.298
HA,salichos,3,mtVer+F,21851.207,62,43826.413,43842.006,44095.186
HA,salichos,3,mtVer+F+I,21812.188,63,43750.376,43766.504,44023.484
HA,salichos,3,mtVer+F+G4,21376.836,63,42879.671,42895.799,43152.780
HA,salichos,3,mtVer+F+I+G4,21375.567,64,42879.135,42895.808,43156.578
HA,salichos,3,mtInv,22812.095,43,45710.190,45717.467,45896.598
HA,salichos,3,mtInv+I,22770.024,44,45628.049,45635.679,45818.791
HA,salichos,3,mtInv+G4,22326.362,44,44740.725,44748.355,44931.467
HA,salichos,3,mtInv+I+G4,22325.123,45,44740.246,44748.238,44935.323
HA,salichos,3,mtInv+F,21603.389,62,43330.778,43346.371,43599.552
HA,salichos,3,mtInv+F+I,21570.596,63,43267.191,43283.319,43540.300
HA,salichos,3,mtInv+F+G4,21203.400,63,42532.800,42548.928,42805.908
HA,salichos,3,mtInv+F+I+G4,21201.879,64,42531.758,42548.431,42809.202
HA,salichos,4,Dayhoff,21604.001,43,43294.002,43301.279,43480.410
HA,salichos,4,Dayhoff+I,21554.045,44,43196.090,43203.720,43386.832
HA,salichos,4,Dayhoff+G4,21242.074,44,42572.147,42579.777,42762.890
HA,salichos,4,Dayhoff+I+G4,21234.754,45,42559.507,42567.499,42754.584
HA,salichos,4,Dayhoff+F,21278.244,62,42680.488,42696.081,42949.262
HA,salichos,4,Dayhoff+F+I,21224.088,63,42574.177,42590.305,42847.285
HA,salichos,4,Dayhoff+F+G4,20922.599,63,41971.198,41987.326,42244.307
HA,salichos,4,Dayhoff+F+I+G4,20914.044,64,41956.087,41972.760,42233.531
HA,salichos,4,mtMAM,23331.252,43,46748.505,46755.782,46934.912
HA,salichos,4,mtMAM+I,23275.267,44,46638.534,46646.164,46829.277
HA,salichos,4,mtMAM+G4,22386.574,44,44861.147,44868.777,45051.889
HA,salichos,4,mtMAM+I+G4,22384.315,45,44858.631,44866.623,45053.708
HA,salichos,4,mtMAM+F,22377.622,62,44879.245,44894.838,45148.018
HA,salichos,4,mtMAM+F+I,22306.256,63,44738.512,44754.640,45011.620
HA,salichos,4,mtMAM+F+G4,21659.062,63,43444.125,43460.253,43717.233
HA,salichos,4,mtMAM+F+I+G4,21652.616,64,43433.232,43449.905,43710.675
HA,salichos,4,JTT,20901.318,43,41888.635,41895.912,42075.043
HA,salichos,4,JTT+I,20864.194,44,41816.388,41824.018,42007.131
HA,salichos,4,JTT+G4,20638.463,44,41364.926,41372.557,41555.669
HA,salichos,4,JTT+I+G4,20633.566,45,41357.132,41365.124,41552.209
HA,salichos,4,JTT+F,20787.352,62,41698.704,41714.296,41967.477
HA,salichos,4,JTT+F+I,20743.439,63,41612.878,41629.006,41885.986
HA,salichos,4,JTT+F+G4,20512.863,63,41151.727,41167.855,41424.835
HA,salichos,4,JTT+F+I+G4,20505.944,64,41139.887,41156.561,41417.331
HA,salichos,4,WAG,21066.183,43,42218.366,42225.643,42404.773
HA,salichos,4,WAG+I,21031.762,44,42151.525,42159.155,42342.267
HA,salichos,4,WAG+G4,20827.520,44,41743.039,41750.669,41933.782
HA,salichos,4,WAG+I+G4,20822.656,45,41735.312,41743.304,41930.389
HA,salichos,4,WAG+F,20852.975,62,41829.950,41845.543,42098.724
HA,salichos,4,WAG+F+I,20815.268,63,41756.537,41772.665,42029.645
HA,salichos,4,WAG+F+G4,20613.713,63,41353.426,41369.554,41626.534
HA,salichos,4,WAG+F+I+G4,20607.834,64,41343.667,41360.341,41621.111
HA,salichos,4,cpREV,21231.815,43,42549.629,42556.906,42736.036
HA,salichos,4,cpREV+I,21199.728,44,42487.457,42495.087,42678.199
HA,salichos,4,cpREV+G4,20909.304,44,41906.609,41914.239,42097.351
HA,salichos,4,cpREV+I+G4,20906.393,45,41902.786,41910.778,42097.864
HA,salichos,4,cpREV+F,21126.323,62,42376.645,42392.238,42645.419
HA,salichos,4,cpREV+F+I,21086.485,63,42298.969,42315.097,42572.078
HA,salichos,4,cpREV+F+G4,20801.486,63,41728.972,41745.100,42002.081
HA,salichos,4,cpREV+F+I+G4,20796.645,64,41721.290,41737.963,41998.733
HA,salichos,4,mtREV,22481.464,43,45048.929,45056.206,45235.336
HA,salichos,4,mtREV+I,22430.810,44,44949.619,44957.249,45140.362
HA,salichos,4,mtREV+G4,21900.013,44,43888.025,43895.655,44078.767
HA,salichos,4,mtREV+I+G4,21894.559,45,43879.117,43887.110,44074.195
HA,salichos,4,mtREV+F,21689.681,62,43503.362,43518.955,43772.135
HA,salichos,4,mtREV+F+I,21626.436,63,43378.873,43395.001,43651.981
HA,salichos,4,mtREV+F+G4,21190.738,63,42507.476,42523.604,42780.585
HA,salichos,4,mtREV+F+I+G4,21181.168,64,42490.337,42507.010,42767.780
HA,salichos,4,rtREV,21718.686,43,43523.372,43530.649,43709.779
HA,salichos,4,rtREV+I,21690.087,44,43468.174,43475.804,43658.917
HA,salichos,4,rtREV+G4,21406.160,44,42900.320,42907.950,43091.062
HA,salichos,4,rtREV+I+G4,21404.345,45,42898.690,42906.683,43093.768
HA,salichos,4,rtREV+F,21488.658,62,43101.316,43116.909,43370.089
HA,salichos,4,rtREV+F+I,21446.159,63,43018.319,43034.447,43291.427
HA,salichos,4,rtREV+F+G4,21146.996,63,42419.991,42436.119,42693.100
HA,salichos,4,rtREV+F+I+G4,21141.617,64,42411.234,42427.907,42688.678
HA,salichos,4,mtART,23786.273,43,47658.546,47665.823,47844.953
HA,salichos,4,mtART+I,23731.886,44,47551.773,47559.403,47742.515
HA,salichos,4,mtART+G4,22779.922,44,45647.845,45655.475,45838.587
HA,salichos,4,mtART+I+G4,22778.845,45,45647.689,45655.682,45842.767
HA,salichos,4,mtART+F,23018.716,62,46161.431,46177.024,46430.205
HA,salichos,4,mtART+F+I,22949.679,63,46025.359,46041.487,46298.467
HA,salichos,4,mtART+F+G4,22105.567,63,44337.133,44353.261,44610.242
HA,salichos,4,mtART+F+I+G4,22100.626,64,44329.251,44345.925,44606.695
HA,salichos,4,mtZOA,22783.094,43,45652.188,45659.465,45838.595
HA,salichos,4,mtZOA+I,22733.941,44,45555.883,45563.513,45746.625
HA,salichos,4,mtZOA+G4,22048.352,44,44184.705,44192.335,44375.447
HA,salichos,4,mtZOA+I+G4,22046.259,45,44182.519,44190.511,44377.596
HA,salichos,4,mtZOA+F,22297.661,62,44719.323,44734.915,44988.096
HA,salichos,4,mtZOA+F+I,22234.482,63,44594.964,44611.092,44868.073
HA,salichos,4,mtZOA+F+G4,21615.732,63,43357.464,43373.592,43630.572
HA,salichos,4,mtZOA+F+I+G4,21610.177,64,43348.354,43365.027,43625.798
HA,salichos,4,VT,21027.596,43,42141.192,42148.469,42327.599
HA,salichos,4,VT+I,20996.259,44,42080.519,42088.149,42271.261
HA,salichos,4,VT+G4,20816.585,44,41721.171,41728.801,41911.913
HA,salichos,4,VT+I+G4,20812.413,45,41714.827,41722.819,41909.904
HA,salichos,4,VT+F,20864.276,62,41852.551,41868.144,42121.325
HA,salichos,4,VT+F+I,20828.484,63,41782.968,41799.096,42056.076
HA,salichos,4,VT+F+G4,20645.056,63,41416.112,41432.240,41689.221
HA,salichos,4,VT+F+I+G4,20639.455,64,41406.911,41423.584,41684.354
HA,salichos,4,LG,21444.610,43,42975.220,42982.497,43161.627
HA,salichos,4,LG+I,21410.595,44,42909.190,42916.820,43099.932
HA,salichos,4,LG+G4,21146.299,44,42380.598,42388.228,42571.340
HA,salichos,4,LG+I+G4,21143.125,45,42376.250,42384.242,42571.327
HA,salichos,4,LG+F,21299.254,62,42722.507,42738.100,42991.281
HA,salichos,4,LG+F+I,21254.391,63,42634.781,42650.909,42907.890
HA,salichos,4,LG+F+G4,20969.809,63,42065.618,42081.746,42338.727
HA,salichos,4,LG+F+I+G4,20963.843,64,42055.685,42072.359,42333.129
HA,salichos,4,DCMut,21598.820,43,43283.639,43290.916,43470.046
HA,salichos,4,DCMut+I,21549.042,44,43186.083,43193.713,43376.826
HA,salichos,4,DCMut+G4,21239.175,44,42566.350,42573.980,42757.092
HA,salichos,4,DCMut+I+G4,21231.867,45,42553.735,42561.727,42748.812
HA,salichos,4,DCMut+F,21273.621,62,42671.242,42686.835,42940.016
HA,salichos,4,DCMut+F+I,21219.698,63,42565.395,42581.523,42838.504
HA,salichos,4,DCMut+F+G4,20920.120,63,41966.241,41982.369,42239.349
HA,salichos,4,DCMut+F+I+G4,20911.589,64,41951.178,41967.851,42228.621
HA,salichos,4,PMB,21104.975,43,42295.950,42303.227,42482.357
HA,salichos,4,PMB+I,21077.584,44,42243.168,42250.798,42433.910
HA,salichos,4,PMB+G4,20900.121,44,41888.241,41895.871,42078.984
HA,salichos,4,PMB+I+G4,20897.097,45,41884.194,41892.186,42079.271
HA,salichos,4,PMB+F,21033.981,62,42191.961,42207.554,42460.735
HA,salichos,4,PMB+F+I,21001.643,63,42129.286,42145.414,42402.394
HA,salichos,4,PMB+F+G4,20816.767,63,41759.533,41775.661,42032.642
HA,salichos,4,PMB+F+I+G4,20812.320,64,41752.641,41769.314,42030.084
HA,salichos,4,HIVb,21239.795,43,42565.589,42572.866,42751.997
HA,salichos,4,HIVb+I,21194.104,44,42476.207,42483.837,42666.949
HA,salichos,4,HIVb+G4,20907.132,44,41902.264,41909.894,42093.006
HA,salichos,4,HIVb+I+G4,20900.581,45,41891.161,41899.154,42086.239
HA,salichos,4,HIVb+F,21118.969,62,42361.938,42377.531,42630.711
HA,salichos,4,HIVb+F+I,21061.678,63,42249.355,42265.483,42522.464
HA,salichos,4,HIVb+F+G4,20753.826,63,41633.653,41649.781,41906.761
HA,salichos,4,HIVb+F+I+G4,20744.142,64,41616.284,41632.957,41893.727
HA,salichos,4,HIVw,21914.389,43,43914.779,43922.056,44101.186
HA,salichos,4,HIVw+I,21882.142,44,43852.285,43859.915,44043.027
HA,salichos,4,HIVw+G4,21523.671,44,43135.341,43142.971,43326.084
HA,salichos,4,HIVw+I+G4,21522.322,45,43134.643,43142.636,43329.721
HA,salichos,4,HIVw+F,21326.035,62,42776.071,42791.663,43044.844
HA,salichos,4,HIVw+F+I,21283.153,63,42692.306,42708.434,42965.415
HA,salichos,4,HIVw+F+G4,20964.932,63,42055.864,42071.992,42328.973
HA,salichos,4,HIVw+F+I+G4,20960.346,64,42048.691,42065.365,42326.135
HA,salichos,4,JTTDCMut,20920.689,43,41927.377,41934.654,42113.784
HA,salichos,4,JTTDCMut+I,20883.676,44,41855.352,41862.982,42046.095
HA,salichos,4,JTTDCMut+G4,20655.665,44,41399.330,41406.960,41590.072
HA,salichos,4,JTTDCMut+I+G4,20650.802,45,41391.605,41399.597,41586.682
HA,salichos,4,JTTDCMut+F,20799.077,62,41722.154,41737.747,41990.927
HA,salichos,4,JTTDCMut+F+I,20754.971,63,41635.941,41652.069,41909.050
HA,salichos,4,JTTDCMut+F+G4,20522.740,63,41171.481,41187.609,41444.589
HA,salichos,4,JTTDCMut+F+I+G4,20515.746,64,41159.492,41176.165,41436.935
HA,salichos,4,FLU,21543.444,43,43172.889,43180.165,43359.296
HA,salichos,4,FLU+I,21504.864,44,43097.727,43105.357,43288.470
HA,salichos,4,FLU+G4,21178.972,44,42445.945,42453.575,42636.687
HA,salichos,4,FLU+I+G4,21176.034,45,42442.067,42450.060,42637.145
HA,salichos,4,FLU+F,21223.765,62,42571.530,42587.122,42840.303
HA,salichos,4,FLU+F+I,21183.804,63,42493.609,42509.737,42766.717
HA,salichos,4,FLU+F+G4,20857.644,63,41841.287,41857.415,42114.396
HA,salichos,4,FLU+F+I+G4,20854.110,64,41836.220,41852.893,42113.663
HA,salichos,4,Blosum62,21304.584,43,42695.168,42702.445,42881.576
HA,salichos,4,Blosum62+I,21279.736,44,42647.472,42655.102,42838.214
HA,salichos,4,Blosum62+G4,21081.090,44,42250.179,42257.809,42440.921
HA,salichos,4,Blosum62+I+G4,21079.148,45,42248.297,42256.289,42443.374
HA,salichos,4,Blosum62+F,21156.781,62,42437.561,42453.154,42706.335
HA,salichos,4,Blosum62+F+I,21124.106,63,42374.212,42390.340,42647.321
HA,salichos,4,Blosum62+F+G4,20922.197,63,41970.395,41986.523,42243.503
HA,salichos,4,Blosum62+F+I+G4,20917.972,64,41963.944,41980.617,42241.388
HA,salichos,4,mtMet,22397.401,43,44880.801,44888.078,45067.208
HA,salichos,4,mtMet+I,22350.434,44,44788.868,44796.498,44979.610
HA,salichos,4,mtMet+G4,21852.706,44,43793.412,43801.042,43984.154
HA,salichos,4,mtMet+I+G4,21848.988,45,43787.977,43795.969,43983.054
HA,salichos,4,mtMet+F,21577.502,62,43279.003,43294.596,43547.776
HA,salichos,4,mtMet+F+I,21519.570,63,43165.139,43181.267,43438.248
HA,salichos,4,mtMet+F+G4,21088.921,63,42303.841,42319.969,42576.950
HA,salichos,4,mtMet+F+I+G4,21081.394,64,42290.788,42307.461,42568.231
HA,salichos,4,mtVer,22542.050,43,45170.100,45177.377,45356.508
HA,salichos,4,mtVer+I,22495.246,44,45078.493,45086.123,45269.235
HA,salichos,4,mtVer+G4,21883.690,44,43855.379,43863.009,44046.122
HA,salichos,4,mtVer+I+G4,21881.104,45,43852.208,43860.200,44047.286
HA,salichos,4,mtVer+F,21683.590,62,43491.180,43506.773,43759.953
HA,salichos,4,mtVer+F+I,21625.313,63,43376.625,43392.753,43649.734
HA,salichos,4,mtVer+F+G4,21178.300,63,42482.601,42498.729,42755.709
HA,salichos,4,mtVer+F+I+G4,21171.980,64,42471.960,42488.634,42749.404
HA,salichos,4,mtInv,22486.235,43,45058.469,45065.746,45244.877
HA,salichos,4,mtInv+I,22443.941,44,44975.882,44983.512,45166.624
HA,salichos,4,mtInv+G4,22026.271,44,44140.542,44148.173,44331.285
HA,salichos,4,mtInv+I+G4,22022.965,45,44135.930,44143.922,44331.007
HA,salichos,4,mtInv+F,21466.129,62,43056.258,43071.850,43325.031
HA,salichos,4,mtInv+F+I,21416.593,63,42959.187,42975.315,43232.295
HA,salichos,4,mtInv+F+G4,21033.726,63,42193.451,42209.579,42466.560
HA,salichos,4,mtInv+F+I+G4,21027.892,64,42183.784,42200.457,42461.228
HA,salichos,5,Dayhoff,21578.306,43,43242.611,43249.888,43429.019
HA,salichos,5,Dayhoff+I,21544.597,44,43177.195,43184.825,43367.937
HA,salichos,5,Dayhoff+G4,21242.227,44,42572.455,42580.085,42763.197
HA,salichos,5,Dayhoff+I+G4,21238.468,45,42566.936,42574.928,42762.014
HA,salichos,5,Dayhoff+F,21298.169,62,42720.339,42735.932,42989.112
HA,salichos,5,Dayhoff+F+I,21264.113,63,42654.226,42670.354,42927.334
HA,salichos,5,Dayhoff+F+G4,20952.903,63,42031.806,42047.934,42304.915
HA,salichos,5,Dayhoff+F+I+G4,20949.264,64,42026.528,42043.201,42303.971
HA,salichos,5,mtMAM,23559.586,43,47205.171,47212.448,47391.579
HA,salichos,5,mtMAM+I,23498.802,44,47085.603,47093.233,47276.346
HA,salichos,5,mtMAM+G4,22625.978,44,45339.956,45347.586,45530.698
HA,salichos,5,mtMAM+I+G4,22623.060,45,45336.120,45344.113,45531.198
HA,salichos,5,mtMAM+F,22585.822,62,45295.645,45311.238,45564.418
HA,salichos,5,mtMAM+F+I,22528.632,63,45183.264,45199.392,45456.372
HA,salichos,5,mtMAM+F+G4,21822.224,63,43770.447,43786.575,44043.556
HA,salichos,5,mtMAM+F+I+G4,21818.532,64,43765.064,43781.737,44042.507
HA,salichos,5,JTT,20988.127,43,42062.253,42069.530,42248.661
HA,salichos,5,JTT+I,20957.910,44,42003.820,42011.450,42194.563
HA,salichos,5,JTT+G4,20729.118,44,41546.235,41553.865,41736.978
HA,salichos,5,JTT+I+G4,20725.686,45,41541.371,41549.363,41736.449
HA,salichos,5,JTT+F,20895.357,62,41914.713,41930.306,42183.487
HA,salichos,5,JTT+F+I,20863.433,63,41852.867,41868.995,42125.975
HA,salichos,5,JTT+F+G4,20615.199,63,41356.399,41372.527,41629.507
HA,salichos,5,JTT+F+I+G4,20611.596,64,41351.191,41367.865,41628.635
HA,salichos,5,WAG,21161.461,43,42408.921,42416.198,42595.329
HA,salichos,5,WAG+I,21133.107,44,42354.214,42361.845,42544.957
HA,salichos,5,WAG+G4,20916.927,44,41921.855,41929.485,42112.597
HA,salichos,5,WAG+I+G4,20914.052,45,41918.103,41926.095,42113.181
HA,salichos,5,WAG+F,20960.701,62,42045.402,42060.995,42314.175
HA,salichos,5,WAG+F+I,20931.281,63,41988.561,42004.689,42261.670
HA,salichos,5,WAG+F+G4,20709.181,63,41544.362,41560.490,41817.470
HA,salichos,5,WAG+F+I+G4,20706.227,64,41540.455,41557.128,41817.898
HA,salichos,5,cpREV,21301.169,43,42688.338,42695.615,42874.746
HA,salichos,5,cpREV+I,21271.374,44,42630.747,42638.377,42821.490
HA,salichos,5,cpREV+G4,21008.904,44,42105.808,42113.438,42296.551
HA,salichos,5,cpREV+I+G4,21005.932,45,42101.863,42109.855,42296.941
HA,salichos,5,cpREV+F,21161.431,62,42446.862,42462.454,42715.635
HA,salichos,5,cpREV+F+I,21129.746,63,42385.493,42401.621,42658.601
HA,salichos,5,cpREV+F+G4,20857.423,63,41840.846,41856.974,42113.954
HA,salichos,5,cpREV+F+I+G4,20853.810,64,41835.620,41852.294,42113.064
HA,salichos,5,mtREV,22669.786,43,45425.572,45432.849,45611.979
HA,salichos,5,mtREV+I,22623.721,44,45335.442,45343.072,45526.185
HA,salichos,5,mtREV+G4,22077.459,44,44242.918,44250.548,44433.660
HA,salichos,5,mtREV+I+G4,22073.806,45,44237.611,44245.604,44432.689
HA,salichos,5,mtREV+F,21840.218,62,43804.436,43820.029,44073.210
HA,salichos,5,mtREV+F+I,21797.280,63,43720.560,43736.688,43993.669
HA,salichos,5,mtREV+F+G4,21311.506,63,42749.013,42765.141,43022.121
HA,salichos,5,mtREV+F+I+G4,21307.683,64,42743.365,42760.039,43020.809
HA,salichos,5,rtREV,21800.321,43,43686.642,43693.919,43873.049
HA,salichos,5,rtREV+I,21766.714,44,43621.427,43629.057,43812.170
HA,salichos,5,rtREV+G4,21497.077,44,43082.153,43089.783,43272.895
HA,salichos,5,rtREV+I+G4,21493.066,45,43076.133,43084.125,43271.210
HA,salichos,5,rtREV+F,21581.135,62,43286.271,43301.864,43555.044
HA,salichos,5,rtREV+F+I,21543.293,63,43212.586,43228.714,43485.695
HA,salichos,5,rtREV+F+G4,21215.743,63,42557.486,42573.614,42830.595
HA,salichos,5,rtREV+F+I+G4,21211.563,64,42551.126,42567.799,42828.569
HA,salichos,5,mtART,23885.658,43,47857.316,47864.593,48043.724
